Mission,Orb. phase,Exposure time [s]
CHEOPS,0.008219954434767043,10
TESS,0.008220195349207345,120
CHEOPS,0.008224263569488957,10
CHEOPS,0.008224988873186914,10
CHEOPS,0.008225626071502382,10
CHEOPS,0.008231095281465893,10
CHEOPS,0.008232909381344742,10
CHEOPS,0.008236626101666738,10
CHEOPS,0.00824093423273241,10
CHEOPS,0.008241660205534528,10
CHEOPS,0.008242297403849994,10
CHEOPS,0.008245883048583097,10
CHEOPS,0.00824776621235101,10
CHEOPS,0.008249580713692355,10
CHEOPS,0.008253296162716446,10
CHEOPS,0.008257606368005016,10
CHEOPS,0.00825833327755296,10
CHEOPS,0.008258968870018441,10
CHEOPS,0.008262553444184886,10
CHEOPS,0.008264438749086113,10
CHEOPS,0.008266253584979538,10
TESS,0.00826697137516669,120
CHEOPS,0.008269967829616141,10
CHEOPS,0.008274278570188037,10
CHEOPS,0.008275004609900572,10
CHEOPS,0.008275638529605653,10
TESS,0.008276240492650851,120
CHEOPS,0.00827922544563666,10
CHEOPS,0.008281111218910798,10
CHEOPS,0.008282926523177137,10
CHEOPS,0.00828663956342625,10
CHEOPS,0.008290950705460643,10
CHEOPS,0.008291677615008586,10
CHEOPS,0.008292309928863683,10
TESS,0.008293226194812419,120
CHEOPS,0.008295895774328033,10
CHEOPS,0.008297782149795915,10
CHEOPS,0.008299597654793501,10
CHEOPS,0.008307623041464497,10
CHEOPS,0.008308350687027018,10
CHEOPS,0.008308979722271728,10
CHEOPS,0.008314454619620602,10
CHEOPS,0.0083162705929911,10
CHEOPS,0.008319981358286068,10
TESS,0.008320329810104651,120
CHEOPS,0.008324293503976702,10
CHEOPS,0.00832502201937463,10
CHEOPS,0.008325651121529757,10
TESS,0.008326464801470996,120
CHEOPS,0.008329239844141996,10
CHEOPS,0.008331125617416136,10
CHEOPS,0.00833294179151788,10
CHEOPS,0.008336651285514945,10
CHEOPS,0.008340965706159725,10
CHEOPS,0.008341695091393061,10
CHEOPS,0.00834232245387737,10
CHEOPS,0.008345910239743785,10
CHEOPS,0.008347798087240822,10
TESS,0.008348812265891544,120
CHEOPS,0.008349616335565465,10
CHEOPS,0.008353324692085455,10
CHEOPS,0.008357637908342746,10
CHEOPS,0.00835836816341149,10
CHEOPS,0.008358992247285415,10
TESS,0.008361532927295362,120
CHEOPS,0.008362582174285144,10
TESS,0.008363099537885037,120
CHEOPS,0.00836447069088634,10
CHEOPS,0.008366289206852647,10
CHEOPS,0.008369996425895566,10
CHEOPS,0.008374308504675784,10
CHEOPS,0.008375039495759105,10
CHEOPS,0.008375663713453862,10
CHEOPS,0.00837925430955775,10
CHEOPS,0.00838114155486104,10
CHEOPS,0.008382960405379428,10
CHEOPS,0.008386666486945275,10
CHEOPS,0.00839098063994839,10
CHEOPS,0.00839171250086712,10
CHEOPS,0.008392335112711891,10
CHEOPS,0.008395924571338706,10
CHEOPS,0.008397814158506559,10
CHEOPS,0.008399633343577026,10
TESS,0.008403173427452046,120
CHEOPS,0.008403338086934553,10
CHEOPS,0.008407652909041828,10
CHEOPS,0.008408385572885549,10
CHEOPS,0.008409004772299104,10
CHEOPS,0.008412596706611312,10
CHEOPS,0.008414488301091646,10
CHEOPS,0.008416306214864208,10
TESS,0.008419764430281257,120
CHEOPS,0.008420009820744662,10
CHEOPS,0.008424323438464448,10
CHEOPS,0.00842505697214358,10
CHEOPS,0.008425676171557133,10
CHEOPS,0.008429267035302685,10
CHEOPS,0.00843115929888718,10
CHEOPS,0.00843297741339099,10
CHEOPS,0.008436679881794371,10
CHEOPS,0.00844099564064747,10
CHEOPS,0.008441729977251594,10
CHEOPS,0.008442345898054763,10
CHEOPS,0.008445940776425277,10
CHEOPS,0.00844783183562228,10
CHEOPS,0.008449650351588588,10
CHEOPS,0.008453351615604482,10
CHEOPS,0.00845766603624926,10
CHEOPS,0.008458401309599206,10
CHEOPS,0.008459017364223208,10
CHEOPS,0.00846261277787705,10
CHEOPS,0.008464502632686567,10
CHEOPS,0.008466321483204954,10
TESS,0.008466544337044732,120
CHEOPS,0.008470023215593758,10
CHEOPS,0.008474338372253113,10
CHEOPS,0.008475074381617638,10
CHEOPS,0.008475688696570822,10
TESS,0.008475805425278971,120
CHEOPS,0.008479283106568423,10
CHEOPS,0.008481175169421668,10
CHEOPS,0.008482994421402552,10
CHEOPS,0.008486693276643469,10
CHEOPS,0.00849101050752572,10
CHEOPS,0.008491747453636067,10
CHEOPS,0.008492358489978867,10
TESS,0.008492794339140505,120
CHEOPS,0.008495955108020198,10
CHEOPS,0.008497847773067188,10
CHEOPS,0.008499667292689734,10
CHEOPS,0.008503365010453578,10
CHEOPS,0.008507681170769173,10
CHEOPS,0.008508418852894098,10
CHEOPS,0.008509029889236895,10
CHEOPS,0.008514518637041888,10
CHEOPS,0.008516338558126932,10
TESS,0.008519900028655637,120
CHEOPS,0.008520035071503286,10
CHEOPS,0.008524353239131362,10
CHEOPS,0.008525091791091696,10
CHEOPS,0.00852570122158451,10
TESS,0.008526031607590764,120
CHEOPS,0.00853119117377699,10
CHEOPS,0.008533011362503697,10
CHEOPS,0.008536706738402981,10
CHEOPS,0.008541025642045633,10
CHEOPS,0.008541764863110125,10
CHEOPS,0.008542371014992554,10
CHEOPS,0.008547863643601676,10
TESS,0.008548376261773837,120
CHEOPS,0.008549684300701296,10
CHEOPS,0.008553378405302674,10
CHEOPS,0.008557696037647422,10
CHEOPS,0.008558436262368156,10
CHEOPS,0.0085590441539214,10
TESS,0.008561095718790167,120
TESS,0.008562668351317285,120
CHEOPS,0.008564534574486794,10
CHEOPS,0.008566355499228078,10
CHEOPS,0.008570048533262799,10
CHEOPS,0.008574368239830444,10
CHEOPS,0.00857511094023657,10
CHEOPS,0.008575713813508613,10
CHEOPS,0.008581207111221897,10
CHEOPS,0.00858302837051526,10
CHEOPS,0.008586720200162493,10
CHEOPS,0.008591040442013465,10
CHEOPS,0.008591783945344584,10
CHEOPS,0.008592385279677059,10
CHEOPS,0.008597879714867415,10
CHEOPS,0.008599701241802442,10
TESS,0.008602747727538409,120
CHEOPS,0.008603391933972603,10
CHEOPS,0.00860771110525692,10
CHEOPS,0.00860845541151303,10
CHEOPS,0.008609056612024673,10
CHEOPS,0.008614550578842115,10
CHEOPS,0.008616372440329223,10
TESS,0.008619333377534337,120
CHEOPS,0.008620061995022311,10
CHEOPS,0.00862438317361911,10
CHEOPS,0.008625128416621044,10
CHEOPS,0.008625726405432717,10
CHEOPS,0.008631223182487633,10
CHEOPS,0.008633045378526822,10
CHEOPS,0.00863673359501159,10
CHEOPS,0.00864105537580213,10
CHEOPS,0.00864179988278949,10
CHEOPS,0.008642397737780331,10
CHEOPS,0.008647893979551919,10
CHEOPS,0.008649716577053603,10
CHEOPS,0.008653403656061298,10
CHEOPS,0.008657727577985153,10
CHEOPS,0.008658472754076673,10
CHEOPS,0.008659069203948776,10
CHEOPS,0.008664566583197437,10
TESS,0.008666117298922775,120
CHEOPS,0.008666389448340786,10
CHEOPS,0.008670075389871407,10
CHEOPS,0.00867439984707859,10
CHEOPS,0.008675145826095102,10
TESS,0.00867537035790709,120
CHEOPS,0.008675738930446406,10
CHEOPS,0.00868123911993254,10
CHEOPS,0.008683062319627968,10
CHEOPS,0.008686747123681518,10
CHEOPS,0.008691070309590796,10
CHEOPS,0.008691817225353133,10
TESS,0.00869236255037901,120
CHEOPS,0.008692410329704435,10
CHEOPS,0.00869790998390724,10
CHEOPS,0.00869973519091515,10
CHEOPS,0.00870341879058121,10
CHEOPS,0.008707742578684233,10
CHEOPS,0.008708490297371562,10
CHEOPS,0.008709080056202063,10
CHEOPS,0.008714582520642342,10
CHEOPS,0.008716408129112748,10
TESS,0.008719470314117038,120
CHEOPS,0.008720090457480905,10
CHEOPS,0.00872441471395684,10
CHEOPS,0.008725163302479577,10
TESS,0.008725598413710532,120
CHEOPS,0.008725751455460094,10
CHEOPS,0.008731255057377445,10
CHEOPS,0.008733080933489514,10
CHEOPS,0.008736762191291015,10
CHEOPS,0.008741085310289878,10
CHEOPS,0.008741834634827191,10
CHEOPS,0.008742422854718122,10
CHEOPS,0.008747925988262562,10
TESS,0.008747940324566548,120
CHEOPS,0.008749752198926711,10
CHEOPS,0.008753432252340723,10
CHEOPS,0.008757757445562482,10
CHEOPS,0.00875850770684562,10
CHEOPS,0.008759092715036583,10
TESS,0.008760658443374557,120
TESS,0.008762237164749533,120
CHEOPS,0.008764598524997664,10
CHEOPS,0.008766425003303479,10
CHEOPS,0.008770103919240418,10
CHEOPS,0.008774429714655922,10
CHEOPS,0.008775180778864052,10
CHEOPS,0.008775763980473781,10
CHEOPS,0.008781272734493167,10
CHEOPS,0.008783096335651093,10
CHEOPS,0.00878677558614011,10
CHEOPS,0.008791100310988958,10
CHEOPS,0.00879185204430125,10
CHEOPS,0.008792435446642226,10
CHEOPS,0.008797943598467868,10
CHEOPS,0.008799769140027858,10
TESS,0.008802322027624772,120
CHEOPS,0.008803445647189819,10
CHEOPS,0.008807772379351148,10
CHEOPS,0.008808525183230095,10
CHEOPS,0.008809105173139856,10
CHEOPS,0.008814616135202971,10
CHEOPS,0.00881644201131504,10
TESS,0.00881890245860825,120
CHEOPS,0.008820117447910345,10
CHEOPS,0.008824443042594601,10
CHEOPS,0.00882519651557771,10
CHEOPS,0.008825776572397885,10
CHEOPS,0.008831287066088088,10
CHEOPS,0.008833113276752238,10
CHEOPS,0.008836787375139222,10
CHEOPS,0.008841115244777624,10
CHEOPS,0.008841869654506555,10
CHEOPS,0.008842446231985098,10
CHEOPS,0.008847959535912773,10
CHEOPS,0.00884978614803942,10
CHEOPS,0.008853459108949331,10
CHEOPS,0.00885778738005023,10
CHEOPS,0.008858542592704154,10
CHEOPS,0.00885911776506396,10
CHEOPS,0.008864632139558293,10
TESS,0.008865690260800817,120
CHEOPS,0.008866459019326603,10
CHEOPS,0.008870130775849026,10
CHEOPS,0.00887445790947285,10
TESS,0.008874935290535207,120
CHEOPS,0.008875213991962182,10
CHEOPS,0.008875789097411574,10
CHEOPS,0.008881303003532993,10
CHEOPS,0.008883130217853384,10
CHEOPS,0.008886800769988318,10
CHEOPS,0.008891130111655873,10
CHEOPS,0.008891886997070197,10
TESS,0.008891930694707098,120
CHEOPS,0.008892458823909202,10
CHEOPS,0.008897975607178511,10
CHEOPS,0.008899803156050982,10
CHEOPS,0.00890347250379843,10
CHEOPS,0.00890780238074931,10
CHEOPS,0.008908560069088628,10
CHEOPS,0.008909130290077647,10
CHEOPS,0.008914648143913614,10
CHEOPS,0.008916476027338164,10
TESS,0.008919040532668022,120
CHEOPS,0.008920144237608538,10
CHEOPS,0.008924472843261515,10
TESS,0.008925165152919882,120
CHEOPS,0.00892523126761541,10
CHEOPS,0.008925803362096078,10
CHEOPS,0.008931319007888315,10
CHEOPS,0.008933147225864945,10
CHEOPS,0.008936814298658247,10
CHEOPS,0.008941145112354953,10
CHEOPS,0.008941906079304656,10
TESS,0.008947504253538427,120
CHEOPS,0.008947991544623416,10
CHEOPS,0.008949820097152127,10
CHEOPS,0.008953485965557942,10
CHEOPS,0.008957815641777575,10
CHEOPS,0.008958579151323087,10
TESS,0.008960221234869363,120
TESS,0.008961805911271365,120
CHEOPS,0.00896466408135852,10
CHEOPS,0.00896649129567891,10
CHEOPS,0.008970157632457634,10
CHEOPS,0.008974487843960597,10
CHEOPS,0.008975250550581116,10
CHEOPS,0.008981335012243637,10
CHEOPS,0.008983164233876509,10
CHEOPS,0.008986827693507345,10
CHEOPS,0.008991161651993604,10
CHEOPS,0.00899192355568913,10
CHEOPS,0.008998007482068323,10
CHEOPS,0.00899983710516369,10
TESS,0.009001896327711133,120
CHEOPS,0.009003499427317454,10
CHEOPS,0.00900783224832664,10
CHEOPS,0.00900859495494716,10
CHEOPS,0.00901467841295344,10
CHEOPS,0.009016508303690472,10
TESS,0.009018471539682162,120
CHEOPS,0.009020169421456746,10
CHEOPS,0.009024504383599247,10
CHEOPS,0.009025267960055174,10
CHEOPS,0.009031350949688542,10
CHEOPS,0.00903318124188807,10
CHEOPS,0.00903684108835644,10
CHEOPS,0.009041176652692684,10
CHEOPS,0.00904194109898402,10
CHEOPS,0.00904802355333406,10
CHEOPS,0.009049855719025236,10
CHEOPS,0.00905351449492695,10
CHEOPS,0.009057847182115306,10
CHEOPS,0.009058612431331634,10
CHEOPS,0.009064694350398346,10
TESS,0.009065263155768444,120
CHEOPS,0.009066526984462434,10
CHEOPS,0.009070184622887075,10
TESS,0.009074500223163326,120
CHEOPS,0.009074519384298327,10
CHEOPS,0.009075285436439649,10
CHEOPS,0.009081366887133447,10
CHEOPS,0.009083199922660032,10
CHEOPS,0.00908685628978677,10
CHEOPS,0.009091191519570933,10
TESS,0.009091498839035187,120
CHEOPS,0.009091958441547662,10
CHEOPS,0.009098039557689381,10
CHEOPS,0.009099872727036799,10
CHEOPS,0.009103527956686463,10
CHEOPS,0.009107862182814386,10
CHEOPS,0.009108629840805692,10
CHEOPS,0.009114710354753667,10
CHEOPS,0.00911654392556358,10
TESS,0.009118610751219008,120
CHEOPS,0.009120198017736171,10
CHEOPS,0.009124534318086993,10
TESS,0.00912473195903965,120
CHEOPS,0.009125302845913707,10
CHEOPS,0.009131384631159586,10
CHEOPS,0.009133216930671595,10
CHEOPS,0.009136869684635866,10
CHEOPS,0.009141204847509615,10
CHEOPS,0.009141975917932137,10
TESS,0.009147068316331136,120
CHEOPS,0.009148055428223872,10
CHEOPS,0.00914988806228796,10
CHEOPS,0.009153539745685575,10
CHEOPS,0.009157877049692635,10
CHEOPS,0.009158647183369334,10
TESS,0.009159784026364168,120
TESS,0.009161374724703615,120
CHEOPS,0.00916472803186939,10
CHEOPS,0.009166560866664727,10
CHEOPS,0.009170211479495684,10
CHEOPS,0.009174549318786075,10
CHEOPS,0.00917532032229818,10
CHEOPS,0.009181400568604491,10
CHEOPS,0.009183233804862325,10
CHEOPS,0.009186883146395378,10
CHEOPS,0.009191219781298278,10
CHEOPS,0.009191991654645794,10
CHEOPS,0.009198071432579193,10
CHEOPS,0.009199905003389106,10
TESS,0.009201470627797496,120
CHEOPS,0.00920355314053467,10
CHEOPS,0.009207891983481301,10
CHEOPS,0.009208664726664225,10
CHEOPS,0.009214744036224711,10
CHEOPS,0.009216577941586705,10
TESS,0.009218040553845659,120
CHEOPS,0.009220224874344781,10
CHEOPS,0.009224564185664324,10
CHEOPS,0.009225337731772238,10
CHEOPS,0.009231416506049396,10
CHEOPS,0.00923325074596347,10
CHEOPS,0.00923689660815489,10
CHEOPS,0.00924123478199736,10
CHEOPS,0.009242009197940685,10
CHEOPS,0.009248087436934515,10
CHEOPS,0.009249922011400668,10
CHEOPS,0.0092535666692046,10
CHEOPS,0.009257906917269966,10
CHEOPS,0.009258682203048698,10
CHEOPS,0.009264759973669616,10
TESS,0.009264836117646485,120
CHEOPS,0.00926659488268785,10
CHEOPS,0.009270238202283461,10
TESS,0.009274065088881029,120
CHEOPS,0.009274579186363404,10
CHEOPS,0.009275355208156713,10
CHEOPS,0.009281432577315134,10
CHEOPS,0.009283266081214632,10
CHEOPS,0.009286908464064419,10
TESS,0.00929106705027369,120
CHEOPS,0.009291249715786026,10
CHEOPS,0.009292028213264728,10
CHEOPS,0.00929810337437942,10
CHEOPS,0.00929993901941223,10
CHEOPS,0.009303580064053695,10
CHEOPS,0.009307921917969047,10
CHEOPS,0.009308701285283157,10
CHEOPS,0.009314776044935354,10
CHEOPS,0.009316611823788996,10
TESS,0.009318180902859576,120
CHEOPS,0.009320251797863806,10
TESS,0.009324298765159418,120
CHEOPS,0.009324592447391668,10
CHEOPS,0.009325374290391172,10
CHEOPS,0.009331446908910055,10
CHEOPS,0.009333283089226194,10
CHEOPS,0.009336921725092682,10
CHEOPS,0.009341264582664275,10
CHEOPS,0.009342045689649203,10
TESS,0.009346632312213431,120
CHEOPS,0.009348119378734742,10
CHEOPS,0.009349955960513376,10
CHEOPS,0.00935359352581321,10
CHEOPS,0.009357938524518113,10
CHEOPS,0.009358718761667632,10
TESS,0.009359346750948558,120
TESS,0.009360943538135862,120
CHEOPS,0.009364791915469843,10
CHEOPS,0.009366628898710974,10
CHEOPS,0.009370265192712902,10
CHEOPS,0.009374609053940735,10
CHEOPS,0.009375390160925662,10
CHEOPS,0.009381462779444545,10
CHEOPS,0.00938330003032734,10
CHEOPS,0.00938693525376261,10
CHEOPS,0.009391281256123755,10
CHEOPS,0.00939206309912326,10
CHEOPS,0.009398135383090063,10
CHEOPS,0.009399974574374923,10
TESS,0.009401044860973444,120
CHEOPS,0.009403608593422706,10
CHEOPS,0.009407953525217195,10
CHEOPS,0.00940873617114169,10
CHEOPS,0.009414807919825165,10
CHEOPS,0.009416647512572521,10
TESS,0.009417609634919572,120
CHEOPS,0.009420280260322399,10
CHEOPS,0.009424624054639815,10
CHEOPS,0.009425407570399719,10
CHEOPS,0.009431478783799867,10
CHEOPS,0.009433318711099302,10
CHEOPS,0.009436950321372109,10
CHEOPS,0.009441296189912421,10
CHEOPS,0.00944208064241815,10
CHEOPS,0.009448151253624552,10
CHEOPS,0.009449991582386484,10
CHEOPS,0.009453622055182218,10
CHEOPS,0.009457968325185027,10
CHEOPS,0.009458753647526165,10
TESS,0.009464409079524528,120
CHEOPS,0.009464823790359655,10
CHEOPS,0.009466662780913267,10
CHEOPS,0.009470292116231927,10
TESS,0.009473630021509147,120
CHEOPS,0.00947463898842848,10
CHEOPS,0.009475424979873777,10
CHEOPS,0.009481494788155189,10
CHEOPS,0.009483335719110865,10
CHEOPS,0.009486963783131621,10
TESS,0.009490635194601778,120
CHEOPS,0.009491311123701086,10
CHEOPS,0.009492098118802625,10
CHEOPS,0.009498168930740274,10
CHEOPS,0.009500008590398047,10
CHEOPS,0.009503635450031314,10
CHEOPS,0.009507981653123707,10
CHEOPS,0.009508771123910638,10
CHEOPS,0.009514839928535808,10
CHEOPS,0.009516679722014412,10
TESS,0.009517751188320978,120
CHEOPS,0.009520305511081023,10
TESS,0.009523865571279185,120
CHEOPS,0.00952544232243742,10
CHEOPS,0.009531512398360495,10
CHEOPS,0.00953335266021201,10
CHEOPS,0.009536977244891134,10
CHEOPS,0.009542115461366267,10
TESS,0.00954619637500614,120
CHEOPS,0.009548185068916429,10
CHEOPS,0.009550025531499192,10
CHEOPS,0.009553648978701243,10
CHEOPS,0.009558786860624295,10
TESS,0.009558909542443364,120
TESS,0.009560512351568112,120
CHEOPS,0.009564855799070298,10
CHEOPS,0.009566696863846806,10
CHEOPS,0.009570318972840535,10
CHEOPS,0.00957545986573231,10
CHEOPS,0.009579994072837916,10
CHEOPS,0.009581528402715816,10
CHEOPS,0.009583369668223573,10
CHEOPS,0.00958699063974023,10
CHEOPS,0.009592132870840325,10
CHEOPS,0.009596665605916778,10
CHEOPS,0.009598200939450918,10
CHEOPS,0.009600042539510755,10
TESS,0.009600619161059806,120
CHEOPS,0.009603662440460755,10
CHEOPS,0.00960880433700877,10
CHEOPS,0.009613337205906056,10
CHEOPS,0.00961487180342562,10
CHEOPS,0.009616713738037536,10
TESS,0.009617178715993484,120
CHEOPS,0.009620332434600047,10
CHEOPS,0.009625477342116785,10
CHEOPS,0.009630007066224517,10
CHEOPS,0.009631544340160721,10
CHEOPS,0.009633386609324718,10
CHEOPS,0.009637004034589326,10
CHEOPS,0.0096421520199852,10
CHEOPS,0.009646678599303378,10
CHEOPS,0.009648215271045838,10
CHEOPS,0.0096500578078515,10
CHEOPS,0.00965367416254945,10
CHEOPS,0.009658823352332813,10
CHEOPS,0.009663350199292656,10
TESS,0.00966398204140257,120
CHEOPS,0.00966488780778094,10
CHEOPS,0.009666730812959514,10
CHEOPS,0.009670345829449145,10
TESS,0.00967319488722685,120
CHEOPS,0.00967549649126166,10
CHEOPS,0.009680020059611117,10
CHEOPS,0.009681560277605626,10
CHEOPS,0.009683403617336281,10
CHEOPS,0.009687017563259254,10
TESS,0.009690203338929866,120
CHEOPS,0.00969216956328009,10
CHEOPS,0.00969669326545038,10
CHEOPS,0.00969823127540116,10
CHEOPS,0.009700074815863062,10
CHEOPS,0.009703687557398546,10
CHEOPS,0.009708840895627704,10
CHEOPS,0.009713364865439658,10
CHEOPS,0.009714903812136261,10
CHEOPS,0.009716747687150244,10
TESS,0.009717321406871962,120
CHEOPS,0.009720359358119072,10
TESS,0.009723432310488537,120
CHEOPS,0.009725513833825302,10
CHEOPS,0.009730034725758119,10
CHEOPS,0.009731576281960948,10
CHEOPS,0.009733420625347843,10
CHEOPS,0.009737031025018767,10
CHEOPS,0.009742185299993747,10
TESS,0.009745760370888435,120
CHEOPS,0.00974670625883698,10
CHEOPS,0.009748247212846065,10
CHEOPS,0.009750091756964207,10
CHEOPS,0.009753701019158059,10
TESS,0.009758472200117337,120
CHEOPS,0.009758858305101762,10
TESS,0.009760081231910776,120
CHEOPS,0.0097629862691804,10
CHEOPS,0.009763376119155441,10
CHEOPS,0.009764919749581168,10
CHEOPS,0.009766766367922206,10
CHEOPS,0.009770374358818154,10
CHEOPS,0.009775531310209777,10
CHEOPS,0.009780047652234303,10
CHEOPS,0.009781592420137103,10
CHEOPS,0.00978343756644899,10
CHEOPS,0.009787044553688696,10
CHEOPS,0.009792202709467806,10
CHEOPS,0.009796328599323547,10
CHEOPS,0.00979671925222358,10
CHEOPS,0.009798263217201387,10
CHEOPS,0.009800110504646587,10
TESS,0.009800193461146169,120
CHEOPS,0.009803716086767557,10
CHEOPS,0.009808875781486237,10
CHEOPS,0.009813000667685737,10
CHEOPS,0.00981338911254204,10
CHEOPS,0.009814935820846905,10
TESS,0.00981674773015698,120
CHEOPS,0.009816783309023353,10
CHEOPS,0.009820387887488083,10
CHEOPS,0.009825548719683835,10
CHEOPS,0.00982967266913751,10
CHEOPS,0.009830060645620902,10
CHEOPS,0.009831606684821607,10
CHEOPS,0.009833454507550134,10
CHEOPS,0.009833714077733358,10
CHEOPS,0.009837057881627375,10
CHEOPS,0.009842220118941864,10
CHEOPS,0.009846342997828883,10
CHEOPS,0.009846732178699764,10
CHEOPS,0.009848280827406693,10
CHEOPS,0.009850127445747732,10
CHEOPS,0.00985038728357262,10
CHEOPS,0.009853729615437486,10
CHEOPS,0.009858893190960295,10
CHEOPS,0.009863016738951473,10
CHEOPS,0.009863402105928641,10
TESS,0.009863554936370197,120
CHEOPS,0.009864953364141796,10
CHEOPS,0.009866800317034914,10
CHEOPS,0.009867060489411883,10
CHEOPS,0.009870401282337179,10
TESS,0.009872759819854969,120
CHEOPS,0.009875564590218324,10
CHEOPS,0.009879688740403248,10
CHEOPS,0.009880073572097086,10
CHEOPS,0.009881624295026913,10
CHEOPS,0.009883471515561697,10
CHEOPS,0.009883732022490745,10
CHEOPS,0.009887071276476473,10
TESS,0.009889771483257955,120
CHEOPS,0.009892237595326338,10
CHEOPS,0.009896359136005037,10
CHEOPS,0.009896743499325964,10
CHEOPS,0.009898296831762014,10
CHEOPS,0.009900144386848879,10
CHEOPS,0.009900405228330007,10
CHEOPS,0.009903743010286582,10
CHEOPS,0.009908910667344768,10
CHEOPS,0.009913031204367227,10
CHEOPS,0.009913415099315242,10
CHEOPS,0.009914969301586701,10
CHEOPS,0.009916817325046477,10
TESS,0.009916891625422948,120
CHEOPS,0.009917078367258855,10
CHEOPS,0.009920414744096691,10
TESS,0.009922999116608305,120
CHEOPS,0.009925581999692382,10
CHEOPS,0.0099297015330586,10
CHEOPS,0.009930086632394104,10
CHEOPS,0.009931640232471818,10
CHEOPS,0.009933488523573258,10
CHEOPS,0.009933749900337716,10
CHEOPS,0.009937084738235985,10
CHEOPS,0.009942255138621228,10
TESS,0.009945324433681145,120
